timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533548281989103,-13,-10,-4,6,0,21,-23,-18
1533548281989103,16,13,20,23,6,20,9,14
1533548281991132,29,30,25,33,24,-7,8,25
1533548281991132,14,-33,-3,12,2,-21,-6,90
1533548282012113,-31,-46,-34,-67,-41,13,-38,-63
1533548282012113,0,-13,-11,-6,-13,1,-12,-39
1533548282014164,-14,-18,-3,16,11,-12,-13,-4
1533548282014164,19,26,27,22,10,11,24,8
1533548282026102,25,23,26,42,31,-9,-11,32
1533548282026102,9,0,-5,-7,4,-3,75,88
1533548282033101,-32,0,-4,23,-9,0,-96,-90
1533548282033101,-15,8,-17,-26,-24,27,96,-46
1533548282049101,7,-28,31,84,28,-25,-101,97
1533548282049101,38,35,21,29,-25,50,93,-44
1533548282051101,-18,-12,-45,-91,1,-39,2,-14
1533548282051101,-75,-43,-60,-106,-67,10,-128,-41
1533548282072162,31,43,45,82,61,-66,17,-66
1533548282072162,-10,-6,-15,-94,8,81,71,59
1533548282074163,-17,-27,-31,69,-53,-20,37,36
1533548282074163,-9,-1,-21,-102,8,18,8,-93
1533548282086100,27,9,10,42,-2,17,-21,90
1533548282086100,4,63,33,57,-11,-53,-56,-37
1533548282093101,15,-19,4,-102,17,14,-122,9
1533548282093101,27,21,17,13,-1,-21,72,25
1533548282109098,-15,-21,-9,27,28,127,127,99
1533548282109098,30,23,40,78,41,-36,-128,71
1533548282111100,-91,-63,-30,-12,-40,91,-18,-98
1533548282111100,62,66,23,8,-60,-91,-10,127
1533548282132161,-24,0,6,22,59,46,-88,-42
1533548282132161,-37,-78,-65,-93,-102,56,62,55
1533548282134161,51,35,38,78,94,-23,44,65
1533548282134161,19,23,20,69,4,79,13,31
1533548282146161,37,40,-26,-89,-26,12,61,67
1533548282146161,-11,4,8,-41,-7,-3,-36,-96
1533548282155162,-17,15,28,49,-26,-128,-21,-14
1533548282155162,-31,-42,-2,-5,36,-59,-23,-44
1533548282169100,-16,-16,-30,-47,-45,-69,-3,-40
1533548282169100,12,-36,-10,-7,39,-15,-13,76
1533548282171130,93,93,32,-100,-15,-10,106,29
1533548282171130,-104,-85,-56,52,-35,28,-71,-16
1533548282192129,39,14,28,34,-4,16,10,54
1533548282192129,25,29,7,57,42,-17,43,43
1533548282194161,27,15,4,0,0,44,12,57
1533548282194161,-36,-12,-8,-43,-7,36,-68,-47
1533548282206159,-2,13,-16,-21,-28,16,23,30
1533548282206159,12,-16,15,66,-8,-4,41,-9
1533548282215160,26,18,29,45,12,-28,21,24
1533548282215160,33,37,23,56,36,-7,20,-43
1533548282229100,24,15,5,-66,-33,-12,-86,89
1533548282229100,-80,-41,-39,-31,30,-33,23,-108
1533548282231100,12,-26,-12,55,-14,-27,78,95
1533548282231100,4,-7,-4,-18,25,-8,21,57
1533548282252132,-20,-22,-5,30,-4,-5,-26,-38
1533548282252132,8,5,1,-23,-9,6,-36,25
1533548282254160,7,-4,2,15,13,-16,1,-59
1533548282254160,19,0,8,81,-4,2,-23,6
1533548282266131,32,26,3,26,16,-4,92,-11
1533548282266131,-16,0,8,23,0,3,-113,-43
1533548282275160,-22,-29,-40,-15,8,10,97,6
1533548282275160,34,31,51,71,32,9,6,27
1533548282289098,20,8,-4,-97,-17,9,24,-27
1533548282289098,-40,-70,-58,-56,-63,0,-51,15
1533548282291129,11,18,22,83,31,10,-49,-83
1533548282291129,40,9,-11,-54,-3,5,39,-92
1533548282312157,-38,-20,8,0,-21,2,-9,-110
1533548282312157,37,43,21,-27,1,-3,-23,54
1533548282314159,-26,-23,-27,-10,-5,-2,15,-94
1533548282314159,4,-18,-15,-12,-20,6,12,7
1533548282336130,-19,3,5,13,5,-3,3,-32
1533548282336130,32,31,9,-8,-10,4,44,70
1533548282338160,-41,-18,-5,14,-11,5,-82,53
1533548282338160,-19,-8,2,-69,-8,0,-15,-9
1533548282341098,-20,-14,12,83,5,-5,-4,-41
1533548282341098,1,12,2,52,31,-6,-12,-2
1533548282348096,15,3,-15,-66,-33,1,7,70
1533548282348096,19,9,12,12,20,-1,25,36
1533548282364097,-62,-21,-27,-5,-19,-14,-75,-64
1533548282364097,-10,-4,1,13,7,-4,6,-61
1533548282366097,-2,-3,32,56,71,-6,-15,4
1533548282366097,12,38,32,7,-51,0,-15,-5
1533548282378096,11,-38,-68,-91,-30,6,65,123
1533548282378096,8,4,-8,22,3,-7,-92,-100
1533548282387097,-20,-34,-14,-7,-30,-4,-49,-33
1533548282387097,11,38,36,76,85,-1,17,53
1533548282401095,1,6,7,2,7,2,15,-28
1533548282401095,40,32,35,5,5,7,67,51
1533548282408127,-9,-14,-22,-52,-14,9,-18,-15
1533548282408127,-26,-7,-18,-29,-6,-6,-36,0
1533548282424094,2,4,-6,-22,-12,-12,-8,-68
1533548282424094,-8,-14,-36,-26,-18,-8,-10,18
1533548282426127,-2,17,72,51,1,-7,1,12
1533548282426127,-13,-12,-17,-3,6,14,14,-10
1533548282438097,7,-9,19,108,9,17,6,-18
1533548282438097,-33,-40,-29,-44,-42,4,-14,-26
1533548282447096,29,18,-6,36,9,0,10,53
1533548282447096,19,14,-5,-23,19,0,3,-21
1533548282461094,-16,10,5,36,55,1,-5,-5
1533548282461094,-6,6,9,10,-6,3,13,-49
1533548282468096,-22,8,-2,-21,-42,-19,-6,56
1533548282468096,26,-4,-17,-39,-59,-3,4,-96
1533548282485097,35,24,11,20,2,98,10,109
1533548282485097,-37,-28,-19,9,30,30,-10,64
1533548282486095,-48,-61,-29,25,66,32,-46,104
1533548282486095,-16,-39,9,27,83,-45,-9,-60
1533548282498125,23,11,-18,-107,-110,-71,23,-128
1533548282498125,62,73,37,45,54,-55,75,-19
1533548282507096,-20,3,-42,-11,1,-86,-37,-128
1533548282507096,-5,-5,24,70,18,-106,-45,59
1533548282521093,-62,-109,-43,25,33,-124,-56,53
1533548282521093,4,60,89,-5,65,-50,11,58
1533548282528129,33,33,8,-55,-81,0,41,30
1533548282528129,-3,-12,-33,-41,-39,70,23,59
1533548282544094,-4,-14,7,-36,5,0,1,12
1533548282544094,2,9,-1,50,10,28,-16,7
1533548282546094,10,16,3,30,32,73,10,13
1533548282546094,31,-2,5,-66,-54,78,24,29
1533548282558094,-9,22,2,14,-15,4,-25,-7
1533548282558094,0,-62,-35,16,31,29,-1,12
1533548282567095,28,34,22,-3,15,61,71,61
1533548282567095,0,-5,-16,2,20,-54,-51,-16
1533548282581157,-27,-15,-16,-4,-14,15,-22,59
1533548282581157,5,-11,-21,-54,-48,1,15,36
1533548282590156,18,-30,-13,-25,-2,8,16,27
1533548282590156,17,59,47,48,25,7,42,49
1533548282604095,16,21,10,18,28,15,21,-18
1533548282604095,-8,-7,-16,-11,-26,10,-22,-40
1533548282606094,0,-23,15,20,1,10,-5,-25
1533548282606094,-6,4,-6,-12,-16,24,-4,-11
1533548282618124,16,13,9,-14,8,6,13,-21
1533548282618124,-12,-22,-8,7,-20,-17,-4,-32
1533548282627094,-12,6,-7,-17,-10,-22,-21,-57
1533548282627094,-10,24,-4,24,17,-3,-17,-22
1533548282641126,27,-4,9,10,7,34,33,32
1533548282641126,-11,1,-10,-30,-30,-4,-17,-47
1533548282650155,-4,-14,-4,11,38,35,-17,-25
1533548282650155,3,31,6,-2,16,31,31,39
1533548282664094,64,53,8,22,12,-13,66,111
1533548282664094,-46,-52,-29,-12,-17,24,-40,-24
1533548282666124,12,-8,-9,5,-17,-33,-8,27
1533548282666124,-36,-15,-13,-14,-15,5,-39,-64
1533548282678094,-3,-5,6,21,19,-26,5,-15
1533548282678094,12,-6,13,7,15,-2,21,3
1533548282687093,3,17,-9,-55,-35,5,-7,1
1533548282687093,16,-15,-10,-7,-6,2,24,42
1533548282709093,-27,-7,8,7,14,-33,-37,-86
1533548282709093,-9,-1,22,6,-20,-6,-15,-19
1533548282711093,-9,-24,-8,-38,3,12,-3,-25
1533548282711093,-1,1,6,-36,-6,-11,5,7
1533548282726154,5,24,5,2,5,30,9,4
1533548282726154,-15,0,-6,13,13,-8,-10,-13
1533548282728154,3,-18,5,56,9,-5,12,4
1533548282728154,-15,-17,-15,1,2,-12,-26,-15
1533548282738092,-10,-1,-6,-2,-12,16,-4,2
1533548282738092,15,4,-3,18,-12,15,10,18
1533548282749154,1,2,-5,-72,-26,-10,4,-6
1533548282749154,4,-2,-9,10,7,8,-1,12
1533548282761093,-7,-10,1,0,16,11,-12,-10
1533548282761093,7,13,7,7,11,17,27,17
1533548282768092,9,28,11,45,2,-13,-10,38
1533548282768092,-39,-35,-26,1,4,-28,-42,-71
1533548282784091,6,6,-9,-10,-9,-6,-11,9
1533548282784091,4,5,11,4,-3,-10,8,16
1533548282786091,-1,18,23,42,2,19,-4,1
1533548282786091,31,16,13,-15,-8,6,29,54
1533548282798089,-18,-11,-8,-16,-2,-33,-23,-22
1533548282798089,1,-6,-13,-17,2,18,17,40
1533548282807091,-30,6,-5,30,3,16,-55,-95
1533548282807091,6,20,7,21,-3,-6,-5,22
1533548282821092,15,8,22,1,-6,-17,34,75
1533548282821092,16,-11,-1,-16,3,-8,-55,-56
1533548282828090,-2,5,-6,29,17,47,33,-32
1533548282828090,-17,-30,-18,-30,-23,38,51,-16
1533548282844092,-5,4,6,13,-12,22,-19,-7
1533548282844092,8,-2,1,14,15,-17,-9,28
1533548282846091,8,6,0,-21,-4,-8,-16,7
1533548282846091,28,27,24,24,-8,1,-1,58
1533548282858093,8,-22,-24,-44,15,-28,26,95
1533548282858093,-11,22,2,-5,-16,22,-17,-58
1533548282867091,14,3,1,22,6,-15,15,32
1533548282867091,-25,-31,-24,-14,-3,6,-34,14
1533548282881152,8,4,16,27,2,-2,0,11
1533548282881152,43,50,54,85,8,-33,-5,76
1533548282890152,-25,-55,-50,-118,-10,-50,-22,-53
1533548282890152,0,-14,-16,-6,9,62,93,-1
1533548282904153,10,16,-10,16,10,49,17,-24
1533548282904153,-51,-33,-28,-21,-32,-62,-30,-63
1533548282911149,10,20,31,29,-2,-17,-26,15
1533548282911149,7,5,11,29,12,-40,-30,4
1533548282918090,-15,4,0,-31,-21,-1,-4,-38
1533548282918090,25,9,-1,-16,7,29,52,7
1533548282927090,-2,-2,-3,35,-11,8,-10,44
1533548282927090,-11,-15,-18,-79,8,-36,-13,30
1533548282941150,30,30,52,109,41,11,-65,-38
1533548282941150,44,7,14,-36,-39,-28,83,127
1533548282950150,-92,-63,-67,-94,-30,32,-99,-117
1533548282950150,19,2,-6,121,3,63,2,13
1533548282964149,42,-5,-27,-26,14,-86,-77,-7
1533548282964149,-85,-67,-47,28,18,111,67,-50
1533548282971119,6,-11,19,29,-4,64,55,59
1533548282971119,66,66,94,71,0,-71,-44,86
1533548282978120,-22,47,-73,-92,-9,89,33,-124
1533548282978120,-68,-79,-48,0,11,58,2,-92
1533548282987089,62,85,53,98,39,-40,87,105
1533548282987089,-2,-40,20,-26,-33,-46,-83,76
1533548283001088,107,83,96,22,40,-97,-80,127
1533548283001088,-21,47,-41,-128,-21,63,57,-84
1533548283010150,-67,-52,-26,67,-24,-2,-33,-83
1533548283010150,21,20,1,19,-17,-94,34,49
1533548283024148,9,-34,-26,8,50,34,78,106
1533548283024148,-42,4,1,-4,-19,-27,-117,-87
1533548283031152,25,-13,-2,0,10,-18,23,74
1533548283031152,28,26,30,91,37,13,47,-8
1533548283038088,-128,-56,-42,-48,-71,52,-82,-128
1533548283038088,74,38,38,97,7,2,65,127
1533548283047088,43,36,32,-24,48,15,18,17
1533548283047088,19,12,-21,-58,7,-14,59,-128
1533548283061148,-78,-91,-38,-71,-45,72,50,53
1533548283061148,40,22,58,108,32,-48,-20,44
1533548283070150,-8,-4,-25,-103,-18,-28,-39,-31
1533548283070150,34,1,-34,-117,37,-25,86,88
1533548283084147,-74,-17,5,45,-44,20,-58,-106
1533548283084147,-5,-18,-13,25,-28,-23,-85,23
1533548283091150,27,18,23,96,36,20,36,63
1533548283091150,-28,-15,-16,24,87,17,-4,-23
1533548283114086,40,21,9,-86,-71,-28,34,34
1533548283114086,-1,-11,-20,-70,-60,-15,-43,-1
1533548283116088,4,-29,-9,-10,28,-61,29,2
1533548283116088,6,22,30,60,24,5,-41,-41
1533548283121147,-7,-1,21,114,80,2,111,30
1533548283121147,35,10,1,-24,39,-30,52,77
1533548283130148,-13,15,8,-54,-51,9,-48,-82
1533548283130148,29,4,-3,4,-13,-30,-4,40
1533548283144146,8,-10,4,-31,-15,-36,-5,13
1533548283144146,-19,-27,-23,-4,-7,19,-31,60
1533548283151119,20,39,46,119,16,1,15,-32
1533548283151119,-61,-54,-93,-128,-69,42,-60,-28
1533548283167117,6,-4,3,69,8,-10,4,-46
1533548283167117,35,28,26,45,28,-12,9,27
1533548283169148,99,58,34,43,35,-44,88,122
1533548283169148,-70,-46,-23,-10,-57,74,-44,3
1533548283181145,36,9,8,-22,11,-24,21,82
1533548283181145,1,15,18,32,107,-21,9,-27
1533548283190147,-10,-24,-40,-128,-97,-46,-4,29
1533548283190147,-25,-13,-3,-15,-76,16,-14,-34
1533548283204147,23,10,8,15,4,-6,20,-11
1533548283204147,-4,-8,9,-10,16,-11,-11,-25
1533548283211145,-43,-19,-7,21,40,-16,-42,-59
1533548283211145,6,12,6,58,16,-17,13,-51
1533548283234084,-8,-13,-6,-37,-2,-11,-25,-5
1533548283234084,15,11,2,2,-12,-25,29,-7
1533548283236085,-3,11,-13,-19,-3,-33,-9,19
1533548283236085,-17,1,2,19,-37,-31,-12,-9
1533548283249119,14,6,11,56,16,-34,16,-7
1533548283249119,7,4,-7,-26,-31,-12,1,-44
1533548283256124,-10,-13,-4,10,-3,-1,-5,-47
1533548283256124,-11,-9,14,6,102,-45,10,3
1533548283272116,-4,-4,-4,-39,-65,-40,-13,-11
1533548283272116,15,17,9,-19,-28,-34,14,39
1533548283274146,-14,-16,-11,-5,-18,-1,-8,70
1533548283274146,-19,-11,4,35,27,14,-2,7
1533548283294085,8,-1,1,15,26,15,-26,68
1533548283294085,22,-15,-3,-13,8,79,70,38
1533548283296085,-52,-23,-19,-31,-26,122,-82,-73
1533548283296085,39,27,16,14,7,44,79,106
1533548283308085,-50,-20,-21,-25,-15,64,-100,-87
1533548283308085,-6,-10,-7,-10,-23,32,-14,52
1533548283317085,8,-7,-6,0,-7,4,22,23
1533548283317085,-4,-5,-2,1,32,8,11,1
1533548283332116,21,17,2,5,22,-48,26,15
1533548283332116,-36,-4,4,-23,5,-63,-40,-73
1533548283334145,7,-2,2,-5,-30,-65,8,13
1533548283334145,-2,2,3,-2,-31,-89,-20,-42
1533548283354083,25,15,14,-10,40,14,47,22
1533548283354083,-3,-2,-23,-56,-73,16,-16,-15
1533548283356084,20,-1,-1,24,47,73,45,39
1533548283356084,-18,-25,-6,50,-11,81,-65,-50
1533548283368084,-9,13,20,-17,14,22,-8,-45
1533548283368084,-13,-17,12,7,28,23,-9,-19
1533548283377083,6,9,7,-18,-11,13,1,17
1533548283377083,15,6,0,-5,-5,39,20,-18
1533548283392111,14,14,14,84,13,55,21,14
1533548283392111,44,17,-8,35,17,43,35,80
1533548283394145,-38,-31,-21,-56,-19,-94,-72,-42
1533548283394145,-11,16,16,-6,14,4,-12,5
1533548283414081,-8,-9,1,-11,-14,1,4,-9
1533548283414081,13,17,14,22,-2,-10,19,18
1533548283416084,18,8,8,36,22,25,17,22
1533548283416084,10,6,-7,-17,-18,-8,26,9
1533548283428084,-18,-20,-19,-49,-24,-2,-15,-43
1533548283428084,-6,-5,6,25,19,-15,-9,-28
1533548283437083,0,2,3,5,8,31,-6,-19
1533548283437083,2,11,-10,-45,-13,2,-6,1
1533548283452116,20,7,4,23,-7,13,34,45
1533548283452116,-11,-12,-8,16,10,5,-8,-7
1533548283454144,-10,4,-5,33,13,1,-17,-34
1533548283454144,16,13,7,-34,3,16,6,32
1533548283474082,-20,-25,-22,-25,1,-51,-11,-20
1533548283474082,-14,14,1,-18,-7,-6,-26,-30
1533548283476083,8,-4,12,44,-6,5,15,15
1533548283476083,8,2,9,-28,-11,12,11,17
1533548283488082,0,-1,-13,22,9,-11,-2,6
1533548283488082,-8,1,0,7,4,-17,-11,3
1533548283497082,4,9,-6,-6,-1,0,20,7
1533548283497082,-12,-17,-6,16,-11,-21,-33,-24
1533548283512144,7,10,3,-3,2,16,8,10
1533548283512144,-1,-5,17,93,25,-6,0,3
1533548283514143,7,0,-41,-99,-44,32,13,13
1533548283514143,-4,-11,-12,38,0,5,1,-7
1533548283534082,-5,-2,7,31,-2,-15,-9,-4
1533548283534082,-11,-4,6,2,-6,-9,-21,-19
1533548283536081,2,10,19,35,27,12,14,11
1533548283536081,1,10,-2,-35,4,3,5,3
1533548283558081,11,-15,-2,-24,-8,10,9,-5
1533548283558081,-17,-43,-28,-32,-6,-12,-33,-8
1533548283560112,5,3,12,26,10,1,6,15
1533548283560112,-5,-10,-7,-50,-22,-6,3,-6
1533548283564113,4,13,12,35,14,-9,13,14
1533548283564113,-6,3,-1,-19,-2,-20,-4,-17
1533548283571143,-4,-10,-9,-78,-12,-6,-10,-15
1533548283571143,20,30,13,37,18,2,20,41
1533548283587112,-6,-7,-16,-8,-6,-17,-57,-29
1533548283587112,-9,-1,-9,-24,-7,17,16,-16
1533548283589142,-2,6,11,25,3,1,1,5
1533548283589142,-9,-1,3,12,1,1,-5,-13
1533548283601113,7,6,-2,-15,-14,-2,0,20
1533548283601113,8,6,-5,-2,1,5,0,-2
1533548283610142,0,1,14,105,18,-24,6,-5
1533548283610142,-9,-20,-27,-101,-9,-1,-23,-14
1533548283624142,-3,4,-2,14,-16,-8,4,-1
1533548283624142,5,6,7,-5,2,10,6,3
1533548283631139,22,41,16,26,0,19,9,10
1533548283631139,-24,-65,-15,8,1,-7,-4,-12
1533548283647108,2,-23,-1,-1,0,21,31,7
1533548283647108,-25,-16,-28,-29,-8,10,-36,-17
1533548283649113,-8,2,17,-15,-12,-38,-29,-14
1533548283649113,-8,1,10,36,10,-1,-8,-20
1533548283661142,5,-2,1,-9,5,7,14,11
1533548283661142,20,11,5,-6,-5,-10,24,25
1533548283670141,2,-4,-9,-5,11,11,0,-16
1533548283670141,6,11,4,16,-14,-9,2,9
1533548283684141,-6,3,9,4,-1,-16,-2,-1
1533548283684141,9,12,3,-11,4,5,6,-3
1533548283691138,-7,-12,-8,-5,7,-7,-2,7
1533548283691138,14,29,18,15,7,3,22,21
1533548283707111,-13,-21,-9,16,-4,4,-41,-24
1533548283707111,-6,-16,-18,-38,-10,4,5,-5
1533548283709141,2,-3,6,24,1,2,6,8
1533548283709141,-12,-13,-15,-25,-6,-4,-9,-12
1533548283721140,8,21,3,26,11,-6,-2,6
1533548283721140,5,4,5,13,8,-15,4,2
1533548283730140,2,0,-5,-18,-16,19,8,5
1533548283730140,-2,4,0,16,-4,-9,-12,-16
1533548283744140,-4,5,3,-13,0,-2,5,2
1533548283744140,19,28,13,9,7,17,5,6
1533548283751078,-3,0,-4,-7,12,-41,-38,97
1533548283751078,-17,-39,-1,50,1,25,75,-84
1533548283767107,-7,-8,-16,-75,-49,11,4,55
1533548283767107,8,20,7,50,13,-18,15,10
1533548283769140,29,-6,36,40,24,-7,57,60
1533548283769140,-6,17,35,119,61,-38,-21,111
1533548283781139,17,82,5,37,118,-80,-105,44
1533548283781139,-58,-97,-31,-23,-88,13,120,11
1533548283790140,4,70,34,-26,-31,-94,-55,-31
1533548283790140,-22,-69,-83,-74,24,127,115,123
1533548283804139,-40,3,-36,70,-98,116,-20,-76
1533548283804139,45,-19,-42,-53,-99,59,-53,-64
1533548283811139,51,7,-2,18,104,-37,-123,80
1533548283811139,14,44,-9,-74,-43,-64,93,-78
1533548283827128,-6,-2,-3,28,-52,-34,-67,20
1533548283827128,33,53,43,17,39,-60,-53,75
1533548283829139,-19,-12,19,121,68,88,59,-47
1533548283829139,41,39,67,-5,-36,68,-128,15
1533548283841138,14,13,49,61,127,19,-31,-10
1533548283841138,-20,-15,-59,-113,-89,-27,67,-20
1533548283850139,-10,-35,-75,-83,-71,75,9,-2
1533548283850139,-17,-10,-2,74,99,-30,-61,-23
1533548283863079,26,10,0,-128,-96,24,-21,74
1533548283863079,-49,-6,-2,127,-29,-67,-123,-86
1533548283872078,-8,-3,-6,2,71,-59,48,-6
1533548283872078,4,12,-44,-110,-73,-91,10,-23
1533548283886076,0,-39,4,109,122,-53,26,-1
1533548283886076,25,47,28,22,46,-47,-47,43
1533548283893076,-22,-2,12,57,-128,45,19,-6
1533548283893076,-15,1,21,106,90,20,-50,-67
1533548283901108,-5,-52,-50,-106,-108,-12,52,26
1533548283901108,-4,15,2,-128,-42,30,-42,-88
1533548283910138,-30,-48,-9,102,115,0,-80,-58
1533548283910138,26,36,48,-49,-93,-49,82,78
1533548283923077,-13,-43,-22,4,-128,20,11,-82
1533548283923077,1,13,-5,-56,53,32,44,23
1533548283932076,7,-15,20,-48,-55,1,-11,4
1533548283932076,8,60,7,52,49,-2,-51,-31
1533548283948137,-5,34,-6,-86,-49,35,127,5
1533548283948137,-7,-31,-5,2,45,6,-29,49
1533548283953075,-15,-6,-16,-121,-58,-10,23,-92
1533548283953075,28,50,54,91,100,0,-128,103
1533548283961136,-51,-83,-92,-81,-71,-4,78,-104
1533548283961136,8,-3,2,106,127,32,3,38
1533548283971137,3,3,-11,39,-126,0,6,2
1533548283971137,-12,-44,-35,-89,-119,19,6,-18
1533548283983074,22,44,75,90,48,-10,-21,-25
1533548283983074,15,23,35,2,-24,-10,4,53
1533548283992076,-12,-12,-7,24,-1,10,-6,-16
1533548283992076,-4,-9,-10,-65,-22,14,-32,-30
1533548284006076,3,21,40,98,92,-13,4,11
1533548284006076,-10,8,-2,59,-47,16,36,-7
1533548284013075,6,12,-13,-128,76,-12,-44,54
1533548284013075,-37,-59,-36,81,-47,0,-29,-72
1533548284029075,5,7,4,12,34,-1,-27,33
1533548284029075,-2,-9,44,125,41,4,-12,-8
1533548284031075,-6,0,-27,24,95,8,21,2
1533548284031075,10,2,14,-34,-102,2,11,19
1533548284044135,7,-2,-14,-123,-86,20,-15,85
1533548284044135,-6,3,4,117,78,17,5,-93
1533548284051106,3,33,13,-80,25,-8,-50,-4
1533548284051106,-13,-45,-63,61,34,-9,69,-14
1533548284066074,10,20,25,84,42,2,-5,-1
1533548284066074,-1,0,8,-61,-60,0,-12,20
1533548284073074,2,14,20,18,-89,1,1,-5
1533548284073074,2,9,-20,-14,39,5,-88,-20
1533548284089072,8,8,32,27,-25,-19,50,49
1533548284089072,4,-2,-5,36,-82,4,0,-4
1533548284091075,-9,-24,-23,-38,46,4,20,-42
1533548284091075,1,10,49,113,-14,3,2,-30
1533548284104136,8,12,-13,-4,81,12,-16,8
1533548284104136,-6,-3,12,-12,-48,-5,-9,-41
1533548284111134,-1,-4,-27,-58,-71,-2,-1,-9
1533548284111134,-1,-6,-14,-15,-6,3,13,18
1533548284126074,4,8,9,50,62,2,-26,9
1533548284126074,2,7,-6,-38,35,-12,19,40
1533548284133073,4,14,36,76,-8,6,8,21
1533548284133073,1,1,17,4,40,11,8,8
1533548284149073,-3,-13,-19,-9,8,-4,-5,-12
1533548284149073,-1,-9,-11,-27,-10,-10,-14,42
1533548284151073,2,1,14,17,65,1,3,103
1533548284151073,-13,-18,-37,-90,-100,10,-41,-11
1533548284163072,-11,-20,-30,-65,-7,5,-37,-6
1533548284163072,1,0,13,-16,-38,2,-2,-2
1533548284172072,6,9,1,32,51,6,5,1
1533548284172072,13,15,23,14,38,5,39,11
1533548284186072,4,4,19,62,-7,0,10,-31
1533548284186072,-16,-12,-20,-40,6,-2,-37,-14
1533548284193071,-15,-9,-14,6,-40,-10,-13,-45
1533548284193071,0,8,7,39,7,-9,1,7
1533548284209073,10,7,0,-25,-21,-5,-3,-37
1533548284209073,29,17,-22,-41,32,4,52,62
1533548284211072,65,46,20,83,-29,9,124,90
1533548284211072,-42,-29,72,-86,1,4,-14,-21
1533548284223071,-91,-53,-40,-34,29,1,-103,-83
1533548284223071,26,11,5,9,34,-1,38,11
1533548284232072,52,52,-75,-33,2,-19,16,-17
1533548284232072,-11,-9,95,61,5,3,37,-38
1533548284246070,-71,-57,-31,31,35,2,-48,-91
1533548284246070,-52,-50,-18,52,15,-4,-112,-51
1533548284253072,-7,-13,-2,20,-68,5,-106,3
1533548284253072,70,55,-17,39,23,33,68,119
1533548284269072,46,30,30,47,14,3,66,83
1533548284269072,9,34,2,44,20,117,69,33
1533548284271073,10,-19,-3,-49,-115,46,26,23
1533548284271073,-8,9,-64,-121,62,-70,-37,-36
1533548284283070,14,22,21,41,35,-35,44,30
1533548284283070,-9,-13,-2,64,63,-119,-39,-22
1533548284292071,-32,-19,36,54,57,-50,-25,-43
1533548284292071,-7,0,1,32,-25,-39,-28,-16
1533548284306071,51,54,19,32,82,-48,28,36
1533548284306071,36,-31,1,-95,-106,-16,23,64
1533548284313071,-71,-48,-13,47,83,-30,-3,-86
1533548284313071,-11,-14,-18,51,54,-67,-14,-3
1533548284329070,21,17,-13,-40,-97,-70,-15,5
1533548284329070,0,9,11,100,120,-18,3,2
1533548284331071,1,20,23,-14,16,33,2,-1
1533548284331071,12,-22,-32,2,-13,31,17,26
1533548284343070,16,32,22,24,54,22,4,14
1533548284343070,0,-15,-14,-128,-118,-11,-25,0
1533548284352071,-33,-39,10,98,98,23,5,-9
1533548284352071,7,21,-8,-55,-77,29,17,4
1533548284374068,-18,-15,-7,-69,13,35,-76,-46
1533548284374068,-10,-9,-7,-16,25,45,-19,-33
1533548284376070,24,31,7,-2,-29,32,25,23
1533548284376070,-8,-18,-59,-72,-21,38,10,4
1533548284389068,5,-7,34,46,23,17,10,3
1533548284389068,-26,-31,-21,-65,-42,-8,17,2
1533548284391070,21,5,28,40,36,-5,-3,-3
1533548284391070,-16,-14,-7,78,38,-5,-8,-15
1533548284403070,13,6,5,77,61,26,11,13
1533548284403070,10,11,7,1,-22,4,18,-4
1533548284412069,-4,7,0,18,-4,-17,6,7
1533548284412069,-9,-9,-3,-76,-85,10,-22,-23
1533548284426069,6,7,-5,61,60,-8,20,16
1533548284426069,-1,-2,15,49,28,11,-2,-1
1533548284433069,-1,-6,-35,-128,-128,-22,-17,-5
1533548284433069,26,54,16,72,92,0,-5,15
1533548284457099,-6,-44,-9,32,50,13,55,2
1533548284457099,-15,9,-15,-26,-73,-8,-2,-19
1533548284459131,-14,-18,-6,19,12,-11,-12,-16
1533548284459131,0,5,-1,-12,35,-5,1,-8
1533548284471128,4,7,21,42,-12,-34,-15,3
1533548284471128,9,12,-6,-67,-36,-6,-24,3
1533548284487069,-6,-36,-27,-51,15,10,76,2
1533548284487069,-2,17,12,68,12,-9,-16,2
1533548284494068,-8,3,-18,-64,-101,22,21,-1
1533548284494068,-5,6,18,116,112,5,-15,-14
1533548284496069,-2,13,6,-8,-16,2,-34,-1
1533548284496069,3,-3,15,71,99,5,4,1
1533548284517099,1,-7,-7,-15,-29,20,-8,8
1533548284517099,8,27,-20,-77,-70,-14,21,12
1533548284519130,1,-1,-1,-10,28,15,-17,-7
1533548284519130,-7,-30,2,19,25,-14,-11,-8
1533548284531128,-8,10,5,9,-1,-6,-10,0
1533548284531128,5,9,14,62,27,29,0,-2
1533548284540130,3,14,-11,-58,-8,-33,-22,-5
